interaction_id,user_id,product_id,action,timestamp,name,age,gender,location,product_name,category,price,seller_id,transaction_id,quantity,purchase_time
I4686,U339,P112,cart,29-10-24,User339,35,Male,Madurai,Footwear_Product_112,Footwear,4837,S25,,,
I4687,U404,P96,purchase,15-11-24,User404,18,Male,Hyderabad,Clothing_Product_96,Clothing,3827,S27,T1582,1,23-09-24
I4688,U562,P13,purchase,25-04-24,User562,25,Male,Trichy,Sports_Product_13,Sports,2247,S28,T1583,3,29-01-24
I4689,U126,P17,view,27-03-24,User126,34,Female,Delhi,Sports_Product_17,Sports,4633,S47,,,
I4690,U119,P54,purchase,09-02-24,User119,28,Male,Chennai,Sports_Product_54,Sports,1064,S42,T1584,2,17-04-24
I4691,U988,P121,view,09-10-24,User988,24,Female,Kolkata,Accessories_Product_121,Accessories,1882,S22,,,
I4692,U519,P154,view,20-02-24,User519,35,Female,Chennai,Electronics_Product_154,Electronics,1879,S11,,,
I4693,U264,P46,purchase,18-07-24,User264,25,Male,Mumbai,Footwear_Product_46,Footwear,3084,S33,T1585,3,02-07-24
I4694,U196,P14,cart,30-09-24,User196,42,Male,Chennai,Footwear_Product_14,Footwear,1535,S24,,,
I4695,U207,P175,view,27-08-24,User207,26,Female,Madurai,Footwear_Product_175,Footwear,3964,S19,,,
I4696,U43,P4,purchase,25-08-24,User43,31,Male,Kolkata,Electronics_Product_4,Electronics,214,S48,T1586,2,05-10-24
I4697,U43,P43,cart,15-09-24,User43,32,Male,Bangalore,Sports_Product_43,Sports,797,S30,,,
I4698,U291,P47,view,20-07-24,User291,23,Female,Trichy,Electronics_Product_47,Electronics,2592,S17,,,
I4699,U164,P186,cart,09-02-24,User164,38,Male,Kolkata,Sports_Product_186,Sports,1808,S22,,,
I4700,U340,P194,purchase,16-05-24,User340,37,Female,Chennai,Accessories_Product_194,Accessories,1249,S40,T1587,3,17-09-24
I4701,U352,P188,view,24-04-24,User352,40,Female,Chennai,Home_Product_188,Home,1541,S19,,,
I4702,U349,P181,purchase,27-05-24,User349,42,Male,Madurai,Clothing_Product_181,Clothing,3555,S35,T1588,3,02-11-24
I4703,U571,P6,purchase,08-07-24,User571,23,Male,Trichy,Footwear_Product_6,Footwear,2236,S8,T1589,3,26-06-24
I4704,U121,P70,purchase,17-04-24,User121,18,Female,Delhi,Sports_Product_70,Sports,2389,S5,T1590,2,15-01-24
I4705,U821,P2,purchase,18-08-24,User821,45,Female,Hyderabad,Accessories_Product_2,Accessories,748,S50,T1591,2,29-04-24
I4706,U689,P194,purchase,27-07-24,User689,21,Male,Coimbatore,Electronics_Product_194,Electronics,3273,S33,T1592,2,05-06-24
I4707,U255,P172,cart,10-09-24,User255,21,Female,Kolkata,Electronics_Product_172,Electronics,3986,S10,,,
I4708,U187,P87,cart,15-07-24,User187,41,Male,Trichy,Sports_Product_87,Sports,1847,S39,,,
I4709,U230,P159,cart,18-02-24,User230,37,Male,Delhi,Home_Product_159,Home,4529,S47,,,
I4710,U916,P132,purchase,29-03-24,User916,21,Male,Pune,Clothing_Product_132,Clothing,1161,S48,T1593,2,09-06-24
I4711,U389,P28,purchase,24-01-24,User389,37,Male,Madurai,Electronics_Product_28,Electronics,694,S33,T1594,1,11-10-24
I4712,U749,P177,view,19-05-24,User749,34,Male,Bangalore,Accessories_Product_177,Accessories,933,S25,,,
I4713,U22,P143,purchase,05-05-24,User22,39,Male,Bangalore,Clothing_Product_143,Clothing,664,S40,T1595,1,09-03-24
I4714,U48,P153,view,10-11-24,User48,37,Female,Madurai,Home_Product_153,Home,4860,S25,,,
I4715,U558,P151,view,04-08-24,User558,26,Female,Madurai,Electronics_Product_151,Electronics,2663,S20,,,
I4716,U57,P128,purchase,23-07-24,User57,19,Female,Hyderabad,Clothing_Product_128,Clothing,3770,S5,T1596,2,07-06-24
I4717,U46,P190,view,22-05-24,User46,42,Female,Pune,Footwear_Product_190,Footwear,645,S1,,,
I4718,U266,P70,cart,16-12-24,User266,30,Female,Mumbai,Clothing_Product_70,Clothing,1293,S15,,,
I4719,U216,P30,purchase,18-06-24,User216,27,Male,Hyderabad,Clothing_Product_30,Clothing,4428,S22,T1597,3,04-01-24
I4720,U547,P55,cart,10-07-24,User547,18,Male,Delhi,Footwear_Product_55,Footwear,4296,S13,,,
I4721,U336,P70,view,07-06-24,User336,37,Male,Kolkata,Clothing_Product_70,Clothing,2053,S38,,,
I4722,U808,P97,cart,06-10-24,User808,35,Female,Madurai,Footwear_Product_97,Footwear,1389,S14,,,
I4723,U47,P70,view,01-01-24,User47,22,Male,Kolkata,Electronics_Product_70,Electronics,4058,S21,,,
I4724,U169,P45,purchase,15-10-24,User169,20,Male,Madurai,Clothing_Product_45,Clothing,3956,S31,T1598,1,14-12-24
I4725,U662,P72,purchase,02-05-24,User662,32,Male,Delhi,Sports_Product_72,Sports,1906,S47,T1599,2,27-10-24
I4726,U615,P68,purchase,11-06-24,User615,31,Male,Coimbatore,Sports_Product_68,Sports,2013,S36,T1600,3,24-06-24
I4727,U241,P94,purchase,04-01-24,User241,19,Male,Kolkata,Home_Product_94,Home,4295,S13,T1601,2,23-08-24
I4728,U411,P153,view,17-10-24,User411,24,Female,Trichy,Clothing_Product_153,Clothing,4419,S38,,,
I4729,U19,P150,purchase,24-12-24,User19,21,Male,Chennai,Clothing_Product_150,Clothing,820,S8,T1602,1,25-11-24
I4730,U533,P141,view,11-09-24,User533,30,Female,Trichy,Sports_Product_141,Sports,3292,S44,,,
I4731,U307,P144,cart,20-05-24,User307,39,Male,Delhi,Sports_Product_144,Sports,1142,S2,,,
I4732,U774,P116,view,07-12-24,User774,27,Male,Delhi,Electronics_Product_116,Electronics,1231,S26,,,
I4733,U366,P163,view,02-01-24,User366,23,Female,Delhi,Sports_Product_163,Sports,4333,S10,,,
I4734,U630,P113,view,11-03-24,User630,41,Female,Chennai,Footwear_Product_113,Footwear,3555,S22,,,
I4735,U164,P138,cart,21-04-24,User164,18,Female,Hyderabad,Sports_Product_138,Sports,1538,S13,,,
I4736,U182,P59,purchase,07-07-24,User182,41,Male,Delhi,Clothing_Product_59,Clothing,3710,S38,T1603,3,02-02-24
I4737,U742,P69,purchase,19-05-24,User742,29,Female,Bangalore,Footwear_Product_69,Footwear,1592,S25,T1604,2,09-03-24
I4738,U746,P182,purchase,22-09-24,User746,25,Female,Chennai,Home_Product_182,Home,4147,S16,T1605,3,17-01-24
I4739,U313,P26,view,28-06-24,User313,23,Male,Mumbai,Sports_Product_26,Sports,358,S3,,,
I4740,U889,P113,purchase,06-03-24,User889,30,Male,Pune,Home_Product_113,Home,820,S8,T1606,1,24-04-24
I4741,U377,P148,cart,02-01-24,User377,41,Female,Pune,Footwear_Product_148,Footwear,4599,S47,,,
I4742,U458,P172,purchase,02-02-24,User458,19,Female,Pune,Home_Product_172,Home,3829,S40,T1607,1,28-06-24
I4743,U222,P189,purchase,26-05-24,User222,42,Male,Hyderabad,Accessories_Product_189,Accessories,2006,S23,T1608,2,12-10-24
I4744,U109,P97,purchase,19-08-24,User109,43,Male,Trichy,Home_Product_97,Home,1610,S23,T1609,3,06-08-24
I4745,U619,P87,purchase,20-02-24,User619,19,Male,Chennai,Accessories_Product_87,Accessories,625,S49,T1610,2,31-05-24
I4746,U551,P6,purchase,11-01-24,User551,41,Male,Kolkata,Clothing_Product_6,Clothing,852,S12,T1611,1,30-05-24
I4747,U662,P144,cart,05-01-24,User662,26,Female,Trichy,Electronics_Product_144,Electronics,3944,S11,,,
I4748,U208,P19,cart,03-10-24,User208,23,Male,Madurai,Sports_Product_19,Sports,796,S18,,,
I4749,U253,P193,view,04-01-24,User253,41,Female,Coimbatore,Sports_Product_193,Sports,2499,S45,,,
I4750,U567,P180,cart,18-04-24,User567,25,Female,Chennai,Accessories_Product_180,Accessories,1757,S28,,,
I4751,U702,P186,purchase,16-01-24,User702,26,Female,Chennai,Electronics_Product_186,Electronics,1872,S34,T1612,2,26-05-24
I4752,U288,P145,cart,14-12-24,User288,31,Male,Mumbai,Footwear_Product_145,Footwear,4098,S41,,,
I4753,U705,P125,cart,24-04-24,User705,21,Male,Coimbatore,Electronics_Product_125,Electronics,4714,S35,,,
I4754,U722,P11,view,28-09-24,User722,39,Male,Coimbatore,Clothing_Product_11,Clothing,1601,S44,,,
I4755,U492,P118,view,19-11-24,User492,26,Male,Coimbatore,Accessories_Product_118,Accessories,3640,S43,,,
I4756,U541,P37,cart,26-02-24,User541,20,Female,Pune,Home_Product_37,Home,235,S10,,,
I4757,U309,P119,cart,18-03-24,User309,42,Female,Chennai,Sports_Product_119,Sports,905,S31,,,
I4758,U98,P117,cart,05-08-24,User98,30,Female,Chennai,Clothing_Product_117,Clothing,3740,S20,,,
I4759,U647,P135,purchase,22-12-24,User647,25,Female,Delhi,Clothing_Product_135,Clothing,4729,S41,T1613,2,17-01-24
I4760,U311,P105,cart,13-04-24,User311,22,Female,Trichy,Footwear_Product_105,Footwear,1471,S6,,,
I4761,U960,P195,cart,09-03-24,User960,33,Female,Trichy,Electronics_Product_195,Electronics,4776,S25,,,
I4762,U7,P82,cart,12-10-24,User7,26,Male,Trichy,Electronics_Product_82,Electronics,1747,S38,,,
I4763,U129,P188,view,30-09-24,User129,37,Female,Trichy,Sports_Product_188,Sports,3872,S23,,,
I4764,U471,P135,purchase,06-07-24,User471,34,Male,Delhi,Accessories_Product_135,Accessories,2331,S24,T1614,2,28-06-24
I4765,U518,P90,view,25-09-24,User518,43,Male,Coimbatore,Clothing_Product_90,Clothing,1003,S44,,,
I4766,U488,P183,view,25-11-24,User488,27,Male,Madurai,Sports_Product_183,Sports,3301,S8,,,
I4767,U406,P81,view,25-09-24,User406,26,Female,Mumbai,Footwear_Product_81,Footwear,2245,S8,,,
I4768,U844,P157,cart,05-10-24,User844,41,Male,Bangalore,Home_Product_157,Home,1398,S6,,,
I4769,U33,P195,cart,03-09-24,User33,31,Female,Hyderabad,Sports_Product_195,Sports,2887,S40,,,
I4770,U752,P163,purchase,29-11-24,User752,38,Female,Madurai,Home_Product_163,Home,507,S32,T1615,2,15-08-24
I4771,U277,P149,cart,03-09-24,User277,33,Female,Mumbai,Footwear_Product_149,Footwear,1056,S10,,,
I4772,U126,P74,cart,19-07-24,User126,39,Male,Trichy,Clothing_Product_74,Clothing,4453,S7,,,
I4773,U120,P74,purchase,24-08-24,User120,33,Female,Mumbai,Clothing_Product_74,Clothing,4018,S38,T1616,2,08-09-24
I4774,U624,P45,view,22-06-24,User624,37,Male,Coimbatore,Home_Product_45,Home,3526,S41,,,
I4775,U245,P140,cart,27-12-24,User245,38,Female,Madurai,Footwear_Product_140,Footwear,1182,S8,,,
I4776,U67,P81,cart,06-09-24,User67,38,Male,Pune,Sports_Product_81,Sports,2871,S43,,,
I4777,U201,P89,purchase,30-06-24,User201,36,Female,Delhi,Clothing_Product_89,Clothing,1442,S4,T1617,1,10-10-24
I4778,U571,P95,view,16-08-24,User571,37,Male,Trichy,Clothing_Product_95,Clothing,2400,S1,,,
I4779,U916,P117,purchase,03-10-24,User916,45,Male,Delhi,Accessories_Product_117,Accessories,3580,S25,T1618,1,04-10-24
I4780,U803,P127,view,08-12-24,User803,33,Female,Coimbatore,Footwear_Product_127,Footwear,1669,S28,,,
I4781,U792,P37,cart,03-04-24,User792,23,Male,Pune,Electronics_Product_37,Electronics,3685,S26,,,
I4782,U936,P14,purchase,29-07-24,User936,36,Male,Mumbai,Sports_Product_14,Sports,3082,S3,T1619,1,03-02-24
I4783,U696,P86,cart,02-03-24,User696,24,Female,Trichy,Clothing_Product_86,Clothing,958,S29,,,
I4784,U752,P42,cart,05-06-24,User752,29,Female,Madurai,Clothing_Product_42,Clothing,4307,S3,,,
I4785,U61,P90,view,15-09-24,User61,34,Male,Coimbatore,Footwear_Product_90,Footwear,2536,S40,,,
I4786,U827,P43,purchase,08-12-24,User827,45,Male,Delhi,Clothing_Product_43,Clothing,3388,S37,T1620,3,20-03-24
I4787,U315,P194,purchase,08-02-24,User315,19,Male,Kolkata,Clothing_Product_194,Clothing,2165,S42,T1621,1,28-07-24
I4788,U716,P26,cart,24-12-24,User716,22,Female,Pune,Sports_Product_26,Sports,4448,S11,,,
I4789,U193,P35,view,20-12-24,User193,34,Female,Chennai,Home_Product_35,Home,3844,S35,,,
I4790,U579,P199,view,17-10-24,User579,39,Female,Bangalore,Accessories_Product_199,Accessories,2348,S45,,,
I4791,U523,P195,cart,07-01-24,User523,31,Female,Coimbatore,Sports_Product_195,Sports,3376,S18,,,
I4792,U733,P7,view,06-10-24,User733,45,Male,Kolkata,Footwear_Product_7,Footwear,4862,S31,,,
I4793,U344,P174,cart,12-08-24,User344,45,Male,Chennai,Accessories_Product_174,Accessories,1864,S42,,,
I4794,U419,P8,view,06-03-24,User419,21,Male,Pune,Accessories_Product_8,Accessories,3606,S31,,,
I4795,U399,P88,cart,08-08-24,User399,18,Male,Pune,Clothing_Product_88,Clothing,1436,S46,,,
I4796,U451,P13,cart,20-08-24,User451,39,Male,Delhi,Sports_Product_13,Sports,4894,S34,,,
I4797,U802,P108,view,11-02-24,User802,42,Male,Mumbai,Accessories_Product_108,Accessories,3744,S33,,,
I4798,U13,P167,view,10-03-24,User13,29,Female,Chennai,Accessories_Product_167,Accessories,256,S8,,,
I4799,U96,P195,cart,19-06-24,User96,38,Female,Kolkata,Sports_Product_195,Sports,3008,S4,,,
I4800,U34,P182,purchase,18-09-24,User34,37,Female,Kolkata,Footwear_Product_182,Footwear,807,S19,T1622,3,29-10-24
I4801,U201,P161,cart,05-09-24,User201,27,Male,Mumbai,Electronics_Product_161,Electronics,2112,S32,,,
I4802,U517,P159,view,09-11-24,User517,20,Female,Bangalore,Home_Product_159,Home,4720,S5,,,
I4803,U105,P104,view,01-03-24,User105,20,Female,Chennai,Footwear_Product_104,Footwear,322,S5,,,
I4804,U314,P47,cart,17-10-24,User314,25,Female,Madurai,Electronics_Product_47,Electronics,1577,S24,,,
I4805,U678,P43,cart,21-10-24,User678,20,Female,Chennai,Accessories_Product_43,Accessories,1206,S2,,,
I4806,U780,P96,purchase,08-02-24,User780,44,Male,Kolkata,Footwear_Product_96,Footwear,2698,S10,T1623,3,29-08-24
I4807,U749,P89,view,14-11-24,User749,38,Female,Trichy,Accessories_Product_89,Accessories,2640,S11,,,
I4808,U845,P72,view,01-04-24,User845,31,Male,Trichy,Sports_Product_72,Sports,1970,S38,,,
I4809,U387,P173,purchase,08-11-24,User387,45,Male,Delhi,Electronics_Product_173,Electronics,4827,S40,T1624,3,27-09-24
I4810,U833,P20,cart,26-07-24,User833,30,Female,Madurai,Electronics_Product_20,Electronics,1568,S2,,,
I4811,U737,P120,view,21-01-24,User737,20,Male,Madurai,Sports_Product_120,Sports,4711,S4,,,
I4812,U453,P100,cart,03-02-24,User453,22,Male,Kolkata,Accessories_Product_100,Accessories,4535,S27,,,
I4813,U604,P19,purchase,21-03-24,User604,39,Female,Bangalore,Clothing_Product_19,Clothing,3773,S1,T1625,1,15-06-24
I4814,U147,P12,cart,02-04-24,User147,27,Female,Hyderabad,Footwear_Product_12,Footwear,422,S8,,,
I4815,U16,P55,purchase,17-12-24,User16,29,Male,Hyderabad,Accessories_Product_55,Accessories,4570,S3,T1626,3,11-07-24
I4816,U273,P100,cart,08-02-24,User273,37,Male,Mumbai,Footwear_Product_100,Footwear,2181,S17,,,
I4817,U159,P7,view,28-02-24,User159,40,Male,Mumbai,Accessories_Product_7,Accessories,4268,S4,,,
I4818,U61,P103,view,29-08-24,User61,20,Female,Mumbai,Electronics_Product_103,Electronics,3087,S27,,,
I4819,U17,P152,cart,19-08-24,User17,28,Female,Pune,Clothing_Product_152,Clothing,4085,S20,,,
I4820,U134,P143,purchase,20-08-24,User134,42,Male,Bangalore,Home_Product_143,Home,4493,S43,T1627,1,20-05-24
I4821,U690,P91,view,08-06-24,User690,18,Male,Madurai,Home_Product_91,Home,4400,S27,,,
I4822,U638,P190,cart,23-02-24,User638,30,Female,Pune,Clothing_Product_190,Clothing,2057,S3,,,
I4823,U376,P86,purchase,03-12-24,User376,43,Female,Kolkata,Home_Product_86,Home,3440,S20,T1628,2,12-03-24
I4824,U93,P27,cart,08-02-24,User93,35,Male,Coimbatore,Electronics_Product_27,Electronics,875,S7,,,
I4825,U636,P154,view,11-01-24,User636,19,Female,Pune,Accessories_Product_154,Accessories,4856,S9,,,
I4826,U678,P192,purchase,23-12-24,User678,36,Female,Mumbai,Sports_Product_192,Sports,3684,S43,T1629,2,10-03-24
I4827,U800,P52,view,28-07-24,User800,43,Female,Delhi,Sports_Product_52,Sports,4179,S4,,,
I4828,U527,P141,cart,19-01-24,User527,26,Female,Kolkata,Accessories_Product_141,Accessories,3612,S24,,,
I4829,U618,P109,cart,21-10-24,User618,34,Female,Coimbatore,Accessories_Product_109,Accessories,4787,S48,,,
I4830,U829,P166,purchase,14-06-24,User829,36,Male,Chennai,Sports_Product_166,Sports,4207,S41,T1630,2,13-07-24
I4831,U259,P52,cart,24-04-24,User259,40,Male,Kolkata,Accessories_Product_52,Accessories,661,S38,,,
I4832,U632,P50,purchase,03-10-24,User632,24,Male,Bangalore,Clothing_Product_50,Clothing,3110,S25,T1631,1,28-07-24
I4833,U18,P85,view,26-04-24,User18,31,Female,Delhi,Accessories_Product_85,Accessories,4674,S49,,,
I4834,U692,P97,cart,17-12-24,User692,20,Male,Chennai,Accessories_Product_97,Accessories,721,S44,,,
I4835,U632,P182,purchase,18-04-24,User632,44,Female,Madurai,Home_Product_182,Home,432,S45,T1632,2,31-10-24
I4836,U878,P38,view,08-06-24,User878,34,Female,Pune,Sports_Product_38,Sports,4882,S43,,,
I4837,U337,P168,purchase,07-10-24,User337,40,Female,Madurai,Sports_Product_168,Sports,4482,S16,T1633,2,11-02-24
I4838,U256,P154,purchase,31-12-24,User256,26,Female,Mumbai,Clothing_Product_154,Clothing,1570,S21,T1634,2,04-05-24
I4839,U174,P161,view,10-11-24,User174,25,Female,Pune,Footwear_Product_161,Footwear,3992,S2,,,
I4840,U32,P158,view,20-07-24,User32,28,Female,Delhi,Sports_Product_158,Sports,4605,S47,,,
I4841,U205,P109,cart,08-10-24,User205,39,Female,Delhi,Electronics_Product_109,Electronics,4506,S2,,,
I4842,U549,P141,view,30-11-24,User549,36,Female,Bangalore,Sports_Product_141,Sports,672,S10,,,
I4843,U576,P124,purchase,03-10-24,User576,34,Female,Trichy,Electronics_Product_124,Electronics,1409,S37,T1635,3,11-01-24
I4844,U399,P155,cart,12-05-24,User399,31,Male,Chennai,Clothing_Product_155,Clothing,325,S2,,,
I4845,U805,P70,cart,03-02-24,User805,26,Female,Madurai,Electronics_Product_70,Electronics,2080,S42,,,
I4846,U371,P130,purchase,05-12-24,User371,18,Male,Chennai,Electronics_Product_130,Electronics,4848,S39,T1636,2,28-03-24
I4847,U668,P132,cart,26-03-24,User668,28,Male,Kolkata,Sports_Product_132,Sports,4860,S20,,,
I4848,U171,P200,view,10-06-24,User171,34,Male,Hyderabad,Electronics_Product_200,Electronics,3145,S44,,,
I4849,U782,P97,view,02-10-24,User782,28,Female,Trichy,Accessories_Product_97,Accessories,4037,S47,,,
I4850,U693,P29,cart,29-01-24,User693,20,Female,Hyderabad,Footwear_Product_29,Footwear,1389,S37,,,
I4851,U369,P86,cart,18-07-24,User369,20,Female,Coimbatore,Accessories_Product_86,Accessories,364,S26,,,
I4852,U236,P9,purchase,29-07-24,User236,34,Female,Coimbatore,Home_Product_9,Home,4331,S50,T1637,2,04-01-24
I4853,U135,P14,cart,29-12-24,User135,20,Male,Chennai,Footwear_Product_14,Footwear,2602,S21,,,
I4854,U511,P156,cart,30-12-24,User511,18,Male,Delhi,Accessories_Product_156,Accessories,586,S2,,,
I4855,U447,P153,view,10-09-24,User447,33,Female,Pune,Home_Product_153,Home,4676,S49,,,
I4856,U883,P65,cart,19-05-24,User883,30,Female,Kolkata,Footwear_Product_65,Footwear,4051,S23,,,
I4857,U378,P73,cart,03-12-24,User378,35,Male,Mumbai,Home_Product_73,Home,3219,S7,,,
I4858,U373,P165,purchase,10-08-24,User373,19,Female,Madurai,Footwear_Product_165,Footwear,725,S34,T1638,3,01-09-24
I4859,U785,P124,cart,28-03-24,User785,37,Female,Kolkata,Footwear_Product_124,Footwear,2923,S1,,,
I4860,U826,P32,cart,14-06-24,User826,38,Male,Pune,Clothing_Product_32,Clothing,3186,S21,,,
I4861,U390,P9,view,20-11-24,User390,42,Female,Kolkata,Sports_Product_9,Sports,969,S28,,,
I4862,U611,P163,purchase,31-03-24,User611,33,Male,Kolkata,Sports_Product_163,Sports,2069,S29,T1639,3,29-09-24
I4863,U590,P186,cart,05-11-24,User590,23,Female,Pune,Home_Product_186,Home,3483,S21,,,
I4864,U522,P47,cart,30-10-24,User522,28,Female,Hyderabad,Clothing_Product_47,Clothing,3183,S5,,,
I4865,U136,P182,view,13-11-24,User136,26,Male,Hyderabad,Accessories_Product_182,Accessories,4173,S14,,,
I4866,U404,P30,view,20-04-24,User404,38,Female,Trichy,Clothing_Product_30,Clothing,714,S14,,,
I4867,U837,P179,view,16-02-24,User837,29,Male,Delhi,Accessories_Product_179,Accessories,2521,S30,,,
I4868,U668,P24,cart,18-01-24,User668,19,Female,Mumbai,Home_Product_24,Home,4637,S25,,,
I4869,U964,P87,cart,08-04-24,User964,18,Female,Chennai,Accessories_Product_87,Accessories,2193,S30,,,
I4870,U734,P22,cart,21-05-24,User734,27,Male,Madurai,Clothing_Product_22,Clothing,3581,S15,,,
I4871,U84,P123,cart,17-08-24,User84,23,Male,Kolkata,Footwear_Product_123,Footwear,3662,S36,,,
I4872,U123,P123,purchase,11-05-24,User123,37,Female,Madurai,Footwear_Product_123,Footwear,368,S36,T1640,2,05-01-24
I4873,U222,P200,cart,27-05-24,User222,40,Female,Chennai,Footwear_Product_200,Footwear,1679,S13,,,
I4874,U717,P80,cart,10-09-24,User717,24,Female,Mumbai,Footwear_Product_80,Footwear,2050,S47,,,
I4875,U26,P18,view,27-10-24,User26,39,Male,Delhi,Home_Product_18,Home,3443,S7,,,
I4876,U880,P23,view,10-08-24,User880,33,Male,Coimbatore,Clothing_Product_23,Clothing,1393,S22,,,
I4877,U678,P194,purchase,22-11-24,User678,27,Male,Bangalore,Electronics_Product_194,Electronics,4088,S23,T1641,3,03-12-24
I4878,U983,P138,view,30-12-24,User983,43,Male,Kolkata,Accessories_Product_138,Accessories,978,S31,,,
I4879,U994,P78,cart,12-10-24,User994,38,Male,Delhi,Sports_Product_78,Sports,4948,S1,,,
I4880,U74,P19,view,01-03-24,User74,26,Female,Coimbatore,Clothing_Product_19,Clothing,1902,S27,,,
I4881,U301,P144,cart,10-01-24,User301,41,Female,Madurai,Sports_Product_144,Sports,4508,S43,,,
I4882,U905,P165,cart,01-06-24,User905,36,Male,Hyderabad,Accessories_Product_165,Accessories,4646,S21,,,
I4883,U946,P186,cart,26-05-24,User946,34,Male,Trichy,Accessories_Product_186,Accessories,1600,S32,,,
I4884,U333,P72,purchase,10-01-24,User333,21,Female,Hyderabad,Sports_Product_72,Sports,1773,S46,T1642,2,03-07-24
I4885,U202,P94,cart,29-12-24,User202,45,Male,Trichy,Home_Product_94,Home,4543,S48,,,
I4886,U88,P111,purchase,17-10-24,User88,45,Female,Coimbatore,Accessories_Product_111,Accessories,1173,S47,T1643,2,30-03-24
I4887,U252,P51,view,01-08-24,User252,29,Male,Pune,Electronics_Product_51,Electronics,4179,S18,,,
I4888,U181,P192,cart,14-03-24,User181,18,Female,Delhi,Accessories_Product_192,Accessories,2320,S24,,,
I4889,U806,P122,purchase,13-11-24,User806,19,Male,Chennai,Electronics_Product_122,Electronics,2418,S44,T1644,1,20-02-24
I4890,U415,P109,purchase,16-04-24,User415,38,Female,Mumbai,Electronics_Product_109,Electronics,3814,S49,T1645,2,08-11-24
I4891,U279,P90,purchase,27-02-24,User279,39,Male,Madurai,Home_Product_90,Home,4982,S38,T1646,3,16-04-24
I4892,U347,P49,purchase,21-02-24,User347,34,Female,Mumbai,Home_Product_49,Home,4998,S44,T1647,2,23-04-24
